,cs_L3_2,dcs_L2,dcs_L3,dcs_L3_2,dr_2,dunem_L3_2,edcs_L1,edcs_L2,edcs_L2_2,spr,spr_2,spr_L3,spr_L3_2,syc_L3_2,tr10_2,y
1998-05-02,0.21353636908481302,-2.5184863263717808e-14,0.2835335057837426,0.002752731602962197,0.13688390865771236,0.0,0.01760068579562598,0.017637319101926587,1.3442345925930563e-05,0.24262525973357882,0.023564869021524465,-0.3768106834146487,0.05688545681080614,0.004240715630862415,2.9645740875350692,0
1998-05-03,0.2135363690848124,-0.28355635202463497,-2.5182834109902382e-14,2.1715223441429525e-29,0.13704562366996337,0.0,0.017564164061916104,0.017600683343517907,1.338655977592017e-05,0.2658800815801978,0.02829857783437181,0.025354376387408544,0.0002575494942032385,0.00343497966099857,2.9645740875350692,0
1998-05-04,0.20635919149707252,0.0,-0.2835335057837174,0.002752731602961708,0.13720743415110107,1.0584063994710635,0.017527755885246035,0.017564161614896198,1.3331062718743166e-05,0.14776415337955165,0.008740397481644412,0.24251875133172612,0.02356380835566498,0.0027140580037519698,2.9645740875350692,0
1998-05-05,0.20635919149707252,0.0,0.0,0.0,0.1380231795148517,0.0,0.017491460795333275,0.017527753443298478,1.3275852958471353e-05,-0.08902779384831566,0.0031728111752954737,0.24251875133172612,0.02356380835566498,0.0027140580037519698,2.9960282343723863,1
1998-05-06,0.20635919149707252,0.0,0.0,0.0,0.13867857128222216,0.0,0.08747723266128293,0.01749145835844231,1.3220928712229415e-05,-0.0765067146322335,0.002343106933567504,0.2657633647032961,0.028297304102047918,0.0027140580037519698,2.9645740875350692,0
1998-05-07,0.20635919149707252,0.0,0.0,0.0,0.13933551540323663,0.0,0.06944270813499971,0.08747722047405165,0.0003306738660223224,-0.6408327817509171,0.16439266784502168,0.14769928740539523,0.008740004072234894,0.0027140580037519698,2.9645740875350692,0
1998-05-08,0.20635919149707252,0.28355635202463497,0.0,0.0,0.1399940118778954,0.0,0.06887061991840392,0.06944269846031845,0.00020838339045458956,-0.3387718884614936,0.045941771108262974,-0.08898871214654368,0.003172668365569302,0.00343497966099857,3.006549835527877,0
1998-05-09,0.2135363690848124,0.0,0.2835335057837174,0.002752731602961708,0.14065406070619824,0.0,0.06830557223212477,0.06887061032342534,0.00020496409337429202,-0.3387718884614936,0.045941771108262974,-0.07647312947331218,0.0023430014692202464,0.0051312659133435886,3.006549835527877,0
1998-05-10,0.2135363690848124,-0.28355635202463497,0.0,0.0,0.1413156618881452,0.0,0.0677474500202921,0.06830556271586802,0.00020161464224417478,-0.3600838170318431,0.051903926221669824,-0.640551466954947,0.16438526845357274,0.0051312659133435886,3.006549835527877,0
1998-05-11,0.20635919149707252,0.0,-0.2835335057837174,0.002752731602961708,0.14197881542373628,0.0,0.06719614056785805,0.06774744058179231,0.0001983333319445244,-0.4637751078365574,0.086100936207325,-0.3386231733092779,0.04593970324749556,0.004240715630862415,3.0913865845467314,1
1998-05-12,0.20635919149707252,0.0,0.0,0.0,0.1426435213129715,0.0,0.06665153344355147,0.06719613120616609,0.0001951185057233059,-0.3403522848043786,0.04637141457180064,-0.3386231733092779,0.04593970324749556,0.004240715630862415,2.9960282343723863,1
1998-05-13,0.20635919149707252,-0.28355635202463497,0.0,0.0,0.14330977955585084,0.0,0.06611352044463148,0.06665152415773357,0.00019196855363373975,-0.01677576400016404,0.00011265685404502472,-0.3599257463019975,0.05190159000149112,0.004240715630862415,2.933285925641485,0
1998-05-14,0.19930470070570422,0.5671127040492699,-0.2835335057837174,0.002752731602961708,0.14397759015237432,0.0,0.0655819955430963,0.06611351123376895,0.00018888191102950486,0.22298243897882655,0.019903723344077147,-0.46357151837679145,0.08609706076361166,0.00716680941615752,2.9645740875350692,0
1998-05-15,0.2135363690848124,1.1342254080985652,0.5670670115674348,0.011010926411846832,0.14464695310254194,0.0,0.06505685483347962,0.06558198640628524,0.0001858570571135866,0.019542365137243677,0.00015287879491385355,-0.3402028758847911,0.046369327372578456,0.0051312659133435886,2.9750403603759823,0
1998-05-16,0.2434719473994888,-0.28355635202463497,1.1341340231348949,0.044043705647389284,0.1453178684063537,0.0,0.06453799648204928,0.06505684576983058,0.00018289251353966322,0.019542365137243677,0.00015287879491385355,-0.016768399722365934,0.00011265178330693517,0.0010601789077156038,2.9750403603759823,0
1998-05-17,0.2358040226262624,-0.28355635202463497,-0.2835335057837174,0.002752731602961708,0.1459903360638096,0.0,0.06402532067742153,0.06453798749068701,0.00017998684306317245,0.5327617277617155,0.11362111345654156,0.2228845534443899,0.0199028274681099,0.0006785145009379924,2.9750403603759823,0
1998-05-18,0.22825878464940766,0.0,-0.2835335057837174,0.002752731602961708,0.14666435607490966,0.0,0.0635187295826041,0.06402531175748469,0.00017713864824042705,0.49788394008272235,0.09923142752229178,0.019533786368151475,0.00015287191376725108,0.0010601789077156038,2.933285925641485,0
1998-05-19,0.22825878464940766,0.0,0.0,0.0,0.14733992843965368,0.0,0.0630181272882232,0.06351872073324497,0.00017434657017420367,0.35509634402924883,0.05047605506727857,0.019533786368151475,0.00015287191376725108,0.0010601789077156038,2.943696870167821,1
1998-05-20,0.22825878464940766,-0.28355635202463497,0.0,0.0,0.14801705315804203,0.0,0.06252341976722575,0.06301811850860742,0.0001716092873028775,0.1715285111061768,0.011777839705629914,0.532527854337924,0.1136159993166815,0.0010601789077156038,2.902163748691634,1
1998-05-21,0.22083623346892456,-2.5184863263717808e-14,-0.2835335057837174,0.002752731602961708,0.1486957302300744,0.0,0.06203451483071267,0.06252341105653207,0.00016892551423320948,-0.14800387997532058,0.008768780622693016,0.4976653774201844,0.09922696106897667,0.0010601789077156038,2.943696870167821,0
1998-05-22,0.2208362334689239,0.28355635202463497,-2.5182834109902382e-14,2.1715223441429525e-29,0.14937595965575096,0.0,0.06155132208487019,0.06203450618813269,0.00016629400061344096,-0.24504540593138271,0.024037324879551913,0.3549404627160343,0.0504737831162534,0.0015266576271105055,2.933285925641485,0
1998-05-23,0.22825878464940702,0.28355635202463497,0.2835335057837174,0.002752731602961708,0.1500577414350716,0.0,0.06107375288934324,0.061551313509608095,0.00016371353004517085,-0.24504540593138271,0.024037324879551913,0.1714532129793035,0.011777309579514514,0.0006785145009379924,2.933285925641485,0
1998-05-24,0.23580402262626174,-0.2835563520246098,0.2835335057837174,0.002752731602961708,0.15074107556803643,0.0,0.06060172031648854,0.06107374438061556,0.0001611829190345393,-0.26968683271771743,0.029114711380844538,-0.14793890876522697,0.008768385935744943,0.00016962862523450564,2.933285925641485,0
1998-05-25,0.22825878464940766,0.0,-0.28353350578369224,0.0027527316029612187,0.15142596205464537,0.0,0.06013513911179854,0.06060171187352391,0.00015870101597842485,-0.1176314736877924,0.0055391111424683915,-0.24493783512611803,0.024036242948231614,4.2407156308622644e-05,2.933285925641485,0
1998-05-26,0.22825878464940766,0.0,0.0,0.0,0.1521124008948984,0.0,0.059673925655482934,0.060135130733837486,0.00015626670018602725,-0.2573470632540843,0.02651132518769584,-0.24493783512611803,0.024036242948231614,4.2407156308622644e-05,2.8815078445826945,1
